p_perm,p_midp,p_boot,sig_perm,sig_midp,sig_boot,n,k_row,k_col,alpha,theta,rep,scenario
0.01879624075184963,0.0129,0.015196960607878424,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
1,0.8377,0.977004599080184,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.17776444711057787,0.1351,0.15936812637472506,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.6232753449310138,0.3853,0.5570885822835433,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.16456708658268346,0.1152,0.14737052589482103,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.018196360727854428,0.0094,0.00599880023995201,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.01739652069586083,0.0112,0.007598480303939212,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.16416716656668667,0.1187,0.12837432513497302,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.17256548690261947,0.1334,0.15756848630273945,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.09258148370325935,0.0553,0.052589482103579284,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.05718856228754249,0.0352,0.041191761647670466,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
1,0.8332,0.8620275944811038,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.015996800639872025,0.009,0.010997800439912017,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.01879624075184963,0.0098,0.01859628074385123,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.0013997200559888023,7e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.02659468106378724,0.0156,0.021995600879824034,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.003999200159968006,0.0019,0.001799640071985603,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.1749650069986003,0.098,0.15536892621475704,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.5712857428514297,0.4232,0.3001399720055989,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.09178164367126575,0.0557,0.07438512297540492,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
0.03059388122375525,0.0157,0.006998600279944011,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,44,H1 (Power)
1,0.8082,0.8442311537692462,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.060787842431513694,0.0373,0.05098980203959208,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.16756648670265947,0.106,0.08238352329534093,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8257,0.6862627474505099,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.13537292541491702,0.0734,0.130373925214957,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.007598480303939212,0.0038,0.00639872025594881,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.011797640471905619,0.0079,0.0061987602479504095,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.10057988402319536,0.0629,0.08518296340731854,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.03179364127174565,0.0187,0.02959408118376325,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.17376524695060988,0.0968,0.13997200559888023,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.07198560287942411,0.0384,0.0657868426314737,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6692661467706459,0.5176,0.6122775444911018,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.09138172365526895,0.0564,0.060187962407518496,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0673865226954609,0.0412,0.04619076184763048,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8259,0.829634073185363,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.34353129374125174,0.2015,0.33573285342931414,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6414717056588682,0.493,0.5372925414917017,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.15396920615876825,0.1104,0.13697260547890422,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.4143171365726855,0.2967,0.28694261147770445,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6684663067386523,0.516,0.6668666266746651,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.16896620675864826,0.121,0.11617676464707058,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.20675864827034593,0.1376,0.09838032393521295,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
5.998800239952009e-4,2e-4,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.15936812637472506,0.1184,0.11237752449510098,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6624675064987002,0.5132,0.5136972605478904,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.02459508098380324,0.0179,0.018196360727854428,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8282,0.9228154369126175,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.40771845630873826,0.2912,0.23815236952609478,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0683863227354529,0.0366,0.00639872025594881,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.021195760847830435,0.0167,0.01759648070385923,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.34253149370125974,0.1991,0.16696660667866425,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.1879624075184963,0.1249,0.08678264347130574,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.009998000399920015,0.0051,0.007598480303939212,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.04099180163967207,0.0217,0.03479304139172166,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.34553089382123575,0.2591,0.2509498100379924,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0669866026794641,0.0373,0.04899020195960808,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.16236752649470107,0.1033,0.15236952609478105,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8204,0.8318336332733454,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.016796640671865627,0.0105,0.007998400319936013,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.06818636272745451,0.041,0.0591881623675265,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.385122975404919,0.2712,0.16416716656668667,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8142,0.998000399920016,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6254749050189962,0.4759,0.4771045790841832,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0653869226154769,0.0465,0.04899020195960808,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.16036792641471706,0.1128,0.11717656468706258,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6304739052189562,0.5012,0.40111977604479104,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
7.998400319936012e-4,3e-4,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.041991601679664065,0.0219,0.032993401319736056,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.35792841431713657,0.2572,0.24235152969406118,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.6757,0.596880623875225,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8211,0.9668066386722656,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.1299740051989602,0.0869,0.129374125174965,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6532693461307738,0.4895,0.34193161367726455,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.2803439312137572,0.1853,0.1885622875424915,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6102779444111178,0.3635,0.5342931413717257,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6440711857628474,0.4843,0.5114977004599081,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.614877024595081,0.484,0.4065186962607478,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.3687262547490502,0.2205,0.10577884423115377,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.17276544691061788,0.0993,0.07078584283143372,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.17036592681463708,0.12,0.14517096580683864,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.6815,0.7088582283543291,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.029194161167766446,0.0145,0.004999000199960008,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.371125774845031,0.2193,0.1803639272145571,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.16956608678264348,0.1238,0.10317936412717456,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.34713057388522295,0.2023,0.32273545290941813,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.005398920215956809,0.003,0.002599480103979204,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.001799640071985603,9e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.3713257348530294,0.2236,0.23375324935012998,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.17356528694261147,0.1317,0.10417916416716656,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.131373725254949,0.0937,0.10137972405518897,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.1731653669266147,0.098,0.07358528294341132,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.021795640871825634,0.0125,0.007598480303939212,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.004199160167966407,0.0022,0.003199360127974405,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.376124775044991,0.2726,0.3359328134373125,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.3693261347730454,0.2872,0.27394521095780844,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.06858628274345131,0.0426,0.05018996200759848,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.11157768446310738,0.0573,0.044191161767646474,FALSE,FALSE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.6298,0.45310937812437513,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.05678864227154569,0.0294,0.05678864227154569,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.07218556288742252,0.0465,0.07218556288742252,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.06778644271145771,0.0369,0.036192761447710456,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
9.998000399920016e-4,4e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.11137772445510898,0.0586,0.07698460307938412,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.6684,0.9808038392321535,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.32633473305338934,0.25,0.20275944811037794,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.6739,0.5052989402119576,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.11637672465506899,0.0813,0.07038592281543692,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.20035992801439712,0.131,0.11577684463107378,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0621875624875025,0.0385,0.03519296140771846,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.5262,0.2819436112777445,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.36172765446910615,0.216,0.19996000799840033,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.1993601279744051,0.1294,0.1891621675664867,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0593881223755249,0.0307,0.008398320335932814,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.0013997200559888023,6e-4,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.03499300139972006,0.0174,0.004999000199960008,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
1,0.8225,0.6514697060587883,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.1785642871425715,0.1364,0.13937212557488501,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.06718656268746251,0.0361,0.03779244151169766,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,45,H1 (Power)
0.6740651869626075,0.5248,0.38032393521295743,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0619876024795041,0.0382,0.04939012197560488,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.01919616076784643,0.0099,0.010597880423915218,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.3623275344931014,0.2793,0.3031393721255749,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.054789042191561686,0.0343,0.04779044191161767,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.01859628074385123,0.0097,0.005598880223955209,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0673865226954609,0.0415,0.021395720855828835,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.8272,0.8292341531693661,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.007598480303939212,0.0039,0.0023995200959808036,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.15676864627074585,0.1121,0.08678264347130574,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.2741451709658068,0.1447,0.07258548290341932,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.06998600279944012,0.0369,0.019396120775844832,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.6652669466106779,0.4219,0.626874625074985,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.06458708258348331,0.0349,0.05858828234353129,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.16656668666266747,0.1264,0.09378124375124974,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.16976604679064186,0.0935,0.13257348530293941,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.373125374925015,0.2203,0.2461507698460308,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.01859628074385123,0.0122,0.018196360727854428,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.40931813637272546,0.2936,0.40831833633273346,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.16376724655068986,0.1172,0.08558288342331534,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.03239352129574085,0.018,0.029994001199760048,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.17036592681463708,0.1192,0.08258348330333934,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.07518496300739852,0.0476,0.046990601879624075,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.09298140371925614,0.0564,0.07438512297540492,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.010597880423915218,0.006,0.010397920415916816,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.019596080783843232,0.0099,0.01199760047990402,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.07158568286342731,0.0381,0.009598080383923215,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.6200759848030394,0.3628,0.3405318936212757,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.15856828634273146,0.1009,0.0591881623675265,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.08878224355128975,0.0553,0.047590481903619274,FALSE,FALSE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.47250549890022,0.2362,0.4215156968606279,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.009998000399920015,0.0056,0.002599480103979204,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.15596880623875226,0.1145,0.07458508298340331,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.1767646470705859,0.1358,0.1195760847830434,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.6794,0.7666466706658668,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.1195760847830434,0.0863,0.10437912417516497,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.8037,0.8304339132173565,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.09058188362327535,0.0553,0.08758248350329934,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.371125774845031,0.2195,0.3209358128374325,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.02559488102379524,0.0159,0.018196360727854428,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.010797840431913617,0.0058,0.002599480103979204,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.3665266946610678,0.2173,0.11317736452709458,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.018196360727854428,0.0118,0.01199760047990402,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.19976004799040192,0.1318,0.08218356328734253,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.17376524695060988,0.1091,0.16296740651869626,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.6520695860827834,0.4946,0.640871825634873,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.01739652069586083,0.0111,0.016196760647870425,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.817,0.9070185962807439,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.07358528294341132,0.0446,0.02459508098380324,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.8229,0.8550289942011597,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.007998400319936013,0.0039,1.999600079984003e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.3719256148770246,0.2677,0.1965606878624275,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.006998600279944011,0.0034,0.00599880023995201,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0613877224555089,0.0378,0.015796840631873626,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.014197160567886422,0.0095,0.009598080383923215,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.01859628074385123,0.0095,0.013197360527894421,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.16536692661467706,0.1046,0.14297140571885622,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0013997200559888023,6e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.05878824235152969,0.0398,0.028794241151769647,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0057988402319536095,0.0028,0.001999600079984003,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.022195560887822437,0.0114,0.008198360327934412,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.254749050189962,0.1892,0.14117176564687062,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.82,0.937612477504499,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.016996600679864027,0.0106,0.01219756048790242,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.5964807038592281,0.3514,0.34973005398920215,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.07118576284743051,0.0381,0.023595280943811237,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.364127174565087,0.2814,0.3453309338132374,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.6492701459708058,0.5144,0.6344731053789242,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.1957608478304339,0.1307,0.08278344331133773,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.17616476704659068,0.0979,0.15696860627874426,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.369126174765047,0.2665,0.27454509098180363,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
5.998800239952009e-4,3e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.05598880223955209,0.0302,0.023195360927814438,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.17796440711857628,0.1014,0.026994601079784044,FALSE,FALSE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.6480703859228154,0.5152,0.5540891821635673,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.016396720655868825,0.0083,0.005598880223955209,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.05878824235152969,0.042,0.057788442311537694,FALSE,TRUE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.08418316336732654,0.0528,0.05798840231953609,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0653869226154769,0.0463,0.03559288142371526,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0023995200959808036,0.0011,0.0011997600479904018,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.010797840431913617,0.0053,0.005398920215956809,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0621875624875025,0.0443,0.032993401319736056,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.05898820235952809,0.0316,0.0061987602479504095,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.7723,0.5866826634673066,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.0011997600479904018,5e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.16116776644671066,0.1146,0.11377724455108978,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.016396720655868825,0.0102,0.013197360527894421,TRUE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
0.05818836232753449,0.0305,0.04379124175164967,FALSE,TRUE,TRUE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
1,0.8235,0.763247350529894,FALSE,FALSE,FALSE,20,2,2,0.05,0.8761521079826089,46,H1 (Power)
