dataset_id,scenario,rep,sim_in_rep,attempt_used,perm_seed,u_seed,u_value,p_perm,p_midp,p_bootei,p_rand,p_asym,p_fisher,sig_perm,sig_midp,sig_bootei,sig_rand,sig_asym,sig_fisher,n,k_row,k_col,alpha,theta
H0TypeI_rep033_sim0005,H0 (Type-I),33,5,1,510468,560464,0.020262444391846657,1,0.7165,0.7240551889622076,0.44448880597017704,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0006,H0 (Type-I),33,6,1,610468,660464,0.05179331125691533,1,0.7357,1,0.49877794433040545,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0007,H0 (Type-I),33,7,1,710468,760464,0.7347094456199557,0.17956408718256348,0.094,0.14717056588682265,0.13408837331188841,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0008,H0 (Type-I),33,8,1,810468,860464,0.871262862579897,1,0.7503,0.7680463907218557,0.9357086735724006,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0009,H0 (Type-I),33,9,1,910468,960464,0.37775493902154267,1,0.599,0.587882423515297,0.5009594610952772,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0010,H0 (Type-I),33,10,1,1010468,1060464,0.7799549975898117,1,0.7492,0.8926214757048591,0.8896254267910495,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0011,H0 (Type-I),33,11,1,1110468,1160464,0.6578694304917008,1,0.6508,0.6282743451309738,0.7610560102554038,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0012,H0 (Type-I),33,12,1,1210468,1260464,0.37764570373110473,0.4977004599080184,0.3498,0.3809238152369526,0.31363207002291454,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0013,H0 (Type-I),33,13,1,1310468,1360464,0.36546281282790005,1,0.7612,0.7618476304739052,0.696945039406605,0.49015296041582496,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0014,H0 (Type-I),33,14,1,1410468,1460464,0.905158223118633,1,0.5777,0.9378124375124975,0.9198966352459974,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0015,H0 (Type-I),33,15,1,1510468,1560464,0.9924421044997871,0.5820835832833433,0.3875,0.2539492101579684,0.5790599786504171,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0016,H0 (Type-I),33,16,1,1610468,1660464,0.7336232583038509,1,0.7498,0.8740251949610078,0.866705078455247,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0017,H0 (Type-I),33,17,1,1710468,1760464,0.48652248550206423,0.5220955808838232,0.2918,0.47890421915616876,0.28559495232515036,0.3006229881969068,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0018,H0 (Type-I),33,18,1,1810468,1860464,0.4158990236464888,1,0.7291,0.704259148170366,0.6835340910116676,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0019,H0 (Type-I),33,19,1,1910468,1960464,0.18361108866520226,1,0.7817,0.7886422715456909,0.6435646013112273,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0020,H0 (Type-I),33,20,1,2010468,2060464,0.550423726439476,1,0.7523,0.6442711457708459,0.7772799140781164,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0021,H0 (Type-I),33,21,1,2110468,2160464,0.8708319223951548,1,0.7613,0.9836032793441312,0.9383351597514469,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0022,H0 (Type-I),33,22,1,2210468,2260464,0.7406124994158745,1,0.7599,0.9424115176964607,0.8754421222195029,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0023,H0 (Type-I),33,23,1,2310468,2360464,0.21047952957451344,1,0.7826,0.9464107178564287,0.6567164994589985,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0024,H0 (Type-I),33,24,1,2410468,2460464,0.27119158394634724,0.19636072785442912,0.139,0.1329734053189362,0.11282431720346213,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0025,H0 (Type-I),33,25,1,2510468,2560464,0.09421684639528394,1,0.6021,0.2969406118776245,0.27917776636136693,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0026,H0 (Type-I),33,26,1,2610468,2660464,0.6718004324939102,1,0.7243,0.45670865826834633,0.8190307584771421,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0027,H0 (Type-I),33,27,1,2710468,2760464,0.38507452281191945,1,0.7551,0.880623875224955,0.6988095012732781,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0028,H0 (Type-I),33,28,1,2810468,2860464,0.9114521651063114,1,0.7502,0.8668266346730654,0.9557615016871132,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0029,H0 (Type-I),33,29,1,2910468,2960464,0.41794171859510243,0.5162967406518696,0.361,0.22495500899820037,0.33552910945191977,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0030,H0 (Type-I),33,30,1,3010468,3060464,0.08915757550857961,0.046990601879624075,0.0234,0.010597880423915218,0.004172574533801526,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep033_sim0031,H0 (Type-I),33,31,1,3110468,3160464,0.3327273477334529,1,0.748,0.8522295540891822,0.6636945832576603,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0032,H0 (Type-I),33,32,1,3210468,3260464,0.343374639749527,1,0.7603,0.8584283143371326,0.6852138022959232,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0033,H0 (Type-I),33,33,1,3310468,3360464,0.5144995427690446,1,0.7573,0.6630673865226955,0.7643380780600942,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0034,H0 (Type-I),33,34,1,3410468,3460464,0.5109217762947083,0.48670265946810637,0.3377,0.471505698860228,0.3409525049805641,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0035,H0 (Type-I),33,35,1,3510468,3560464,0.9598071379587054,1,0.6051,0.40751849630073983,0.9682556775597856,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0036,H0 (Type-I),33,36,1,3610468,3660464,0.9896879924926907,0.5182963407318536,0.2818,0.08258348330333934,0.5133244828505441,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0037,H0 (Type-I),33,37,1,3710468,3760464,0.9405200865585357,1,0.5794,0.6584683063387322,0.9499654968130402,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0038,H0 (Type-I),33,38,1,3810468,3860464,0.1421165878418833,1,0.6505,0.4967006598680264,0.4003394949014764,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0039,H0 (Type-I),33,39,1,3910468,3960464,0.30336123844608665,1,0.7589,0.6160767846430714,0.664080789178703,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0040,H0 (Type-I),33,40,1,4010468,4060464,0.7322396584786475,0.20755848830233953,0.1219,0.19876024795040992,0.16161298159984872,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0041,H0 (Type-I),33,41,1,4110468,4160464,0.5252006866503507,0.5374925014997001,0.3041,0.19816036792641473,0.31585864039105366,0.3006229881969068,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0042,H0 (Type-I),33,42,1,4210468,4260464,0.10874088504351676,0.16896620675864826,0.0844,0.16896620675864826,0.018355461395345628,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0043,H0 (Type-I),33,43,1,4310468,4360464,0.1887803482823074,0.03839232153569286,0.0191,0.0061987602479504095,0.007211409304384142,0.011229886652916696,0.03333333333333337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep033_sim0044,H0 (Type-I),33,44,1,4410468,4460464,0.21165486122481525,1,0.7586,0.8488302339532093,0.6193869669993408,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0045,H0 (Type-I),33,45,1,4510468,4560464,0.37402491783723235,1,0.7609,0.6010797840431914,0.7006587157097645,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0046,H0 (Type-I),33,46,1,4610468,4660464,0.8987389046233147,1,0.6046,0.33253349330133974,0.9199227257761173,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0047,H0 (Type-I),33,47,1,4710468,4760464,0.9148876508697867,1,0.7463,0.7110577884423115,0.9568139940513298,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0048,H0 (Type-I),33,48,1,4810468,4860464,0.5693877462763339,0.5246950609878024,0.2859,0.14717056588682265,0.31902571007232183,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0049,H0 (Type-I),33,49,1,4910468,4960464,0.6167385855223984,1,0.7859,0.5802839432113577,0.835887462320691,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0050,H0 (Type-I),33,50,1,5010468,5060464,0.12580904993228614,0.20175964807038593,0.1058,0.15496900619876025,0.034105013967026025,0.05777957112359754,0.2063492063492063,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0051,H0 (Type-I),33,51,1,5110468,5160464,0.2503685005940497,1,0.7311,0.4943011397720456,0.5968481796194799,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0052,H0 (Type-I),33,52,1,5210468,5260464,0.2667372114956379,1,0.6846,0.5924815036992601,0.5374578330114483,0.42919530044034926,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0053,H0 (Type-I),33,53,1,5310468,5360464,0.5733133482281119,1,0.7631,0.944011197760448,0.7978358643904794,0.49015296041582496,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0054,H0 (Type-I),33,54,1,5410468,5460464,0.14729175344109535,0.46970605878824234,0.3011,0.28834233153369326,0.18223732090964914,0.19670560245894694,0.4666666666666668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0055,H0 (Type-I),33,55,1,5510468,5560464,0.30274733318947256,0.5786842631473705,0.3884,0.3233353329334133,0.31336508554527537,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0056,H0 (Type-I),33,56,1,5610468,5660464,0.6448195052798837,0.4877024595080984,0.3454,0.4491101779644071,0.38658666730159896,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0057,H0 (Type-I),33,57,1,5710468,5760464,0.11687100841663778,1,0.7579,0.9214157168566287,0.572388942275336,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0058,H0 (Type-I),33,58,1,5810468,5860464,0.8024348157923669,1,0.7598,0.8432313537292542,0.905089685506653,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0059,H0 (Type-I),33,59,1,5910468,5960464,0.4000761928036809,1,0.5814,0.5552889422115577,0.49774378861524166,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0060,H0 (Type-I),33,60,1,6010468,6060464,0.6583573422394693,0.46370725854829037,0.2976,0.33153369326134774,0.3501746376235038,0.19670560245894694,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0061,H0 (Type-I),33,61,1,6110468,6160464,0.42916005779989064,1,0.6025,0.8642271545690862,0.546182245950913,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0062,H0 (Type-I),33,62,1,6210468,6260464,0.8724019967485219,1,0.5805,0.7340531893621276,0.8929452752720098,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0063,H0 (Type-I),33,63,1,6310468,6360464,0.49444742873311043,0.3743251349730054,0.1993,0.3743251349730054,0.19735771057084203,0.2356799134290376,0.3777777777777777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0064,H0 (Type-I),33,64,1,6410468,6460464,0.56686588563025,1,0.5872,0.6600679864027195,0.6424044751763344,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0065,H0 (Type-I),33,65,1,6510468,6560464,0.43850755388848484,1,0.6035,0.48010397920415915,0.5547364902335685,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0066,H0 (Type-I),33,66,1,6610468,6660464,0.14503873814828694,0.5342931413717257,0.2891,0.06778644271145771,0.11509798944029026,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0067,H0 (Type-I),33,67,1,6710468,6760464,0.3245448612142354,0.43951209758048393,0.2197,0.14117176564687062,0.14260501201753503,0.11384629800665812,0.4444444444444446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0068,H0 (Type-I),33,68,1,6810468,6860464,0.1586054041981697,0.44891021795640873,0.2244,0.2561487702459508,0.07118210540413857,0.11384629800665812,0.4444444444444446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0069,H0 (Type-I),33,69,1,6910468,6960464,0.12198553653433919,1,0.7378,0.7796440711857628,0.5395692153586075,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0070,H0 (Type-I),33,70,1,7010468,7060464,0.5704585798084736,1,0.6042,0.2505498900219956,0.6599750117763877,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0071,H0 (Type-I),33,71,1,7110468,7160464,0.14972273772582412,1,0.7597,0.7172565486902619,0.5913567477510311,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0072,H0 (Type-I),33,72,1,7210468,7260464,0.7257829601876438,0.5866826634673066,0.3902,0.25374925014997,0.4788875467617065,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0073,H0 (Type-I),33,73,1,7310468,7360464,0.21347130089998245,1,0.7313,0.6244751049790042,0.5773194771036506,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0074,H0 (Type-I),33,74,1,7410468,7460464,0.7089503305032849,1,0.783,0.7078584283143371,0.8736844434384257,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0075,H0 (Type-I),33,75,1,7510468,7560464,0.041829015826806426,0.505498900219956,0.356,0.26454709058188364,0.21909850992904975,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0076,H0 (Type-I),33,76,1,7610468,7660464,0.5694837202318013,1,0.7379,0.6462707458508299,0.7743233661455102,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0077,H0 (Type-I),33,77,1,7710468,7760464,0.7286754392553121,0.5734853029394121,0.3836,0.3525294941011798,0.4704051967413165,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0078,H0 (Type-I),33,78,1,7810468,7860464,0.950288673164323,1,0.6012,0.4469106178764247,0.960350245715864,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0079,H0 (Type-I),33,79,1,7910468,7960464,0.6116224818397313,1,0.6036,0.6412717456508699,0.692094303602539,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0080,H0 (Type-I),33,80,1,8010468,8060464,0.39359012502245605,0.490501899620076,0.3442,0.28734253149370126,0.3130857525565661,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0081,H0 (Type-I),33,81,1,8110468,8160464,0.041127049596980214,1,0.7782,0.7890421915616876,0.5746439592012205,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0082,H0 (Type-I),33,82,1,8210468,8260464,0.44867553701624274,1,0.7466,0.9386122775444911,0.7205887621598318,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0083,H0 (Type-I),33,83,1,8310468,8360464,0.9158407023642212,1,0.7458,0.8718256348730254,0.95721341308197,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0084,H0 (Type-I),33,84,1,8410468,8460464,0.45528312237001956,1,0.6051,0.34273145370925817,0.5697826100478415,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0085,H0 (Type-I),33,85,1,8510468,8560464,0.5771591572556645,1,0.6043,0.7526494701059788,0.6653637570521329,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0086,H0 (Type-I),33,86,1,8610468,8660464,0.3692448490764946,0.13197360527894422,0.0659,0.0637872425514897,0.04866647110828198,0.05280751141611337,0.1333333333333334,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0087,H0 (Type-I),33,87,1,8710468,8760464,0.5749915249180049,0.5650869826034793,0.3714,0.32693461307738453,0.40043671844825146,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0088,H0 (Type-I),33,88,1,8810468,8860464,0.6404507821425796,1,0.76,0.7800439912017596,0.8274163754284382,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0089,H0 (Type-I),33,89,1,8910468,8960464,0.1672556116245687,0.19736052789442113,0.1386,0.10217956408718257,0.09960235768239944,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0090,H0 (Type-I),33,90,1,9010468,9060464,0.039314455119892955,1,0.7302,0.6966606678664267,0.48161407998269423,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0091,H0 (Type-I),33,91,1,9110468,9160464,0.3581072122324258,0.519496100779844,0.2831,0.509498100379924,0.21604146850104444,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0092,H0 (Type-I),33,92,1,9210468,9260464,0.5671218314673752,1,0.7619,0.7398520295940811,0.7938634161447641,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0093,H0 (Type-I),33,93,1,9310468,9360464,0.7784969734493643,0.47990401919616077,0.3305,0.35072985402919415,0.41365919627198017,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0094,H0 (Type-I),33,94,1,9410468,9460464,0.12514622579328716,0.5728854229154169,0.3824,0.3815236952609478,0.23965568278208374,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0095,H0 (Type-I),33,95,1,9510468,9560464,0.18782600946724415,0.5242951409718056,0.287,0.08858228354329134,0.13890465889126064,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0096,H0 (Type-I),33,96,1,9610468,9660464,0.42752275126986206,1,0.7529,0.8832233553289343,0.7170817436775658,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0097,H0 (Type-I),33,97,1,9710468,9760464,0.2671002857387066,0.5694861027794441,0.3812,0.5350929814037193,0.29353654755204917,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0098,H0 (Type-I),33,98,1,9810468,9860464,0.27891928399913013,0.5764847030593881,0.3829,0.5622875424915017,0.29734176290766334,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0099,H0 (Type-I),33,99,1,9910468,9960464,0.076753406086936593,0.1839632073585283,0.1305,0.1231753649270146,0.08538191308886744,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep033_sim0100,H0 (Type-I),33,100,1,10010468,10060464,0.7554611952509731,0.5668866226754649,0.3799,0.39692061587682465,0.47539139478481374,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0001,H0 (Type-I),34,1,1,110702,160698,0.027798157650977373,1,0.7596,0.5590881823635273,0.53256535419859,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0002,H0 (Type-I),34,2,1,210702,260698,0.31139687495306134,0.04319136172765447,0.0215,0.020595880823835233,0.013390065622981638,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep034_sim0003,H0 (Type-I),34,3,1,310702,360698,0.7322862343862653,0.1911617676464707,0.0992,0.12117576484703059,0.1418477526333183,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0004,H0 (Type-I),34,4,1,410702,460698,0.35031753685325384,0.5424915016996601,0.3059,0.48930213957208557,0.23510019493158907,0.3006229881969068,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0005,H0 (Type-I),34,5,1,510702,560698,0.9201492553111166,0.5782843431313738,0.3896,0.4417116576684663,0.5480802991033532,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0006,H0 (Type-I),34,6,1,610702,660698,0.3969574656803161,1,0.768,0.7154569086182764,0.7201882640756667,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0007,H0 (Type-I),34,7,1,710702,760698,0.4674055406358093,1,0.7329,0.9806038792241552,0.7154880398076493,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0008,H0 (Type-I),34,8,1,810702,860698,0.45787328225560486,0.5270945810837833,0.2864,0.3275344931013797,0.26612862342139704,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0009,H0 (Type-I),34,9,1,910702,960698,0.10574527806602418,0.49750049990002,0.3495,0.23955208958208357,0.23287945325192996,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
